Date,Time,Volatility 100 Index,Trend,,Var,
2017-03-20,18:15:40,15313.32,4.26,,,
2017-03-20,18:15:42,15305.95,-7.37,,,
2017-03-20,18:15:44,15302.81,-3.14,,,
2017-03-20,18:15:46,15301.09,-1.72,,,
2017-03-20,18:15:48,15293.4,-7.69,,,
2017-03-20,18:15:50,15290.24,-3.16,,,
2017-03-20,18:15:52,15293.42,3.18,,,
2017-03-20,18:15:54,15292.48,-0.94,,,
2017-03-20,18:15:56,15294.33,1.85,,,
2017-03-20,18:15:58,15292.75,-1.58,,,
2017-03-20,18:16:00,15287.54,-5.21,,,
2017-03-20,18:16:02,15285.48,-2.06,,,
2017-03-20,18:16:04,15288.32,2.84,,,
2017-03-20,18:16:06,15286.6,-1.72,,,
2017-03-20,18:16:08,15288.58,1.98,,,
2017-03-20,18:16:10,15291.95,3.37,,,
2017-03-20,18:16:12,15285.61,-6.34,,,
2017-03-20,18:16:14,15278.3,-7.31,,,
2017-03-20,18:16:16,15285.27,6.97,,,
2017-03-20,18:16:18,15287.78,2.51,,,
2017-03-20,18:16:20,15287.3,-0.48,,,
2017-03-20,18:16:22,15285.19,-2.11,,,
2017-03-20,18:16:24,15290.69,5.5,,,
2017-03-20,18:16:26,15290.33,-0.36,,,
2017-03-20,18:16:28,15291.19,0.86,,,
2017-03-20,18:16:30,15289.62,-1.57,,,
2017-03-20,18:16:32,15288.55,-1.07,,,
2017-03-20,18:16:34,15293.81,5.26,,,
2017-03-20,18:16:36,15298.11,4.3,,,
2017-03-20,18:16:38,15302.64,4.53,,,
2017-03-20,18:16:40,15301.84,-0.8,,,
2017-03-20,18:16:42,15303.4,1.56,,,
2017-03-20,18:16:44,15306.79,3.39,,,
2017-03-20,18:16:46,15303.43,-3.36,,,
2017-03-20,18:16:48,15301.96,-1.47,,,
2017-03-20,18:16:50,15292.86,-9.1,,,
2017-03-20,18:16:52,15291.24,-1.62,,,
2017-03-20,18:16:54,15296.86,5.62,,,
2017-03-20,18:16:56,15299.24,2.38,,,
2017-03-20,18:16:58,15300.64,1.4,,,
2017-03-20,18:17:00,15304.82,4.18,,,
2017-03-20,18:17:02,15303.7,-1.12,,,
2017-03-20,18:17:04,15305.43,1.73,,,
2017-03-20,18:17:06,15309.28,3.85,,,
2017-03-20,18:17:08,15306.12,-3.16,,,
2017-03-20,18:17:10,15305.98,-0.14,,,
2017-03-20,18:17:12,15312.97,6.99,,,
2017-03-20,18:17:14,15309.98,-2.99,,,
2017-03-20,18:17:16,15310.6,0.62,,,
2017-03-20,18:17:18,15307.63,-2.97,,,
2017-03-20,18:17:20,15306.61,-1.02,,,
2017-03-20,18:17:22,15309.56,2.95,,,
2017-03-20,18:17:24,15310.67,1.11,,,
2017-03-20,18:17:26,15310.86,0.19,,,
2017-03-20,18:17:28,15306.71,-4.15,,,
2017-03-20,18:17:30,15307.13,0.42,,,
